time,station_id,name,latitude,longitude,aqi,pm25,pm10,co,co2,no2,o3,so2,dust,uv,temp,hum
2026-09-25T19:00:00Z,srinagar,Srinagar,34.0837,74.7973,90,54.1,59.1,1044,504,51,19,5.5,11,0,13.9,85
2026-09-25T19:00:00Z,anantnag,Anantnag,33.7311,75.1487,77,41.7,46.7,618,492,47.1,10,5.8,9,0,13.9,79
2026-09-25T19:00:00Z,baramulla,Baramulla,34.198,74.3636,78,43.7,48.8,301,490,24.9,35,2.1,12,0,14.8,67
2026-09-25T19:00:00Z,budgam,Budgam,33.9299,74.7857,90,54.1,59.1,401,481,51,19,5.5,11,0,13.2,83
2026-09-25T19:00:00Z,bandipora,Bandipora,34.4177,74.6431,62,24.4,28.5,243,481,27,57,5.9,9,0,12.9,61
2026-09-25T19:00:00Z,ganderbal,Ganderbal,34.2265,74.7748,62,24.4,28.5,363,487,27,57,5.9,9,0,14,62
2026-09-25T19:00:00Z,kulgam,Kulgam,33.6444,75.0192,77,41.7,46.7,243,462,47.1,10,5.8,9,0,15.2,67
2026-09-25T19:00:00Z,kupwara,Kupwara,34.5262,74.2546,75,46.8,51.7,256,507,26.1,49,3.5,12,0,12.2,69
2026-09-25T19:00:00Z,pulwama,Pulwama,33.8716,74.8988,90,54.1,59.1,549,490,51,19,5.5,11,0,10.7,86
2026-09-25T19:00:00Z,shopian,Shopian,33.7167,74.8333,69,34.7,37.8,278,461,29.6,21,0.9,7,0,11,64
2026-09-25T19:00:00Z,sopore,Sopore,34.287,74.467,75,46.8,51.7,437,497,26.1,49,3.5,12,0,14,71
2026-09-25T19:00:00Z,handwara,Handwara,34.4,74.28,75,46.8,51.7,231,504,26.1,49,3.5,12,0,12.8,70
2026-09-25T19:00:00Z,gulmarg,Gulmarg,34.0484,74.3805,78,43.7,48.8,224,462,24.9,35,2.1,12,0,7.6,87
2026-09-25T19:00:00Z,pahalgam,Pahalgam,34.0159,75.3151,63,25.9,29.1,362,489,21.7,28,3,7,0,10.4,63
2026-09-25T19:00:00Z,sonamarg,Sonamarg,34.305,75.293,49,5.1,6.6,210,455,5,45,0.5,5,0,6.9,86
2026-09-25T19:00:00Z,yusmarg,Yusmarg,33.83,74.66,90,54.1,59.1,258,460,51,19,5.5,11,0,10.8,69
2026-09-25T19:00:00Z,tangmarg,Tangmarg,34.045,74.429,78,43.7,48.8,224,462,24.9,35,2.1,12,0,12.4,68
2026-09-25T19:00:00Z,uri,Uri,34.079,74.05,78,37.7,43,278,506,18.2,62,3.3,12,0,14.5,85
2026-09-25T19:00:00Z,awantipora,Awantipora,33.92,75.01,63,25.9,29.1,541,481,21.7,28,3,7,0,15.8,69
2026-09-25T19:00:00Z,bijbehara,Bijbehara,33.793,75.105,77,41.7,46.7,664,495,47.1,10,5.8,9,0,14,69
2026-09-25T19:00:00Z,qazigund,Qazigund,33.64,75.15,77,41.7,46.7,315,479,47.1,10,5.8,9,0,13.4,80
2026-09-25T19:00:00Z,verinag,Verinag,33.55,75.254,77,41.7,46.7,281,487,47.1,10,5.8,9,0,10.8,83
2026-09-25T19:00:00Z,kokernag,Kokernag,33.59,75.32,77,41.7,46.7,281,487,47.1,10,5.8,9,0,10.4,83
2026-09-25T19:00:00Z,tral,Tral,33.935,75.11,63,25.9,29.1,430,486,21.7,28,3,7,0,15.3,60
2026-09-25T19:00:00Z,beerwah,Beerwah,33.995,74.71,90,54.1,59.1,269,467,51,19,5.5,11,0,14.7,62
2026-09-25T19:00:00Z,banihal,Banihal,33.438,75.197,77,41.7,46.7,253,478,47.1,10,5.8,9,0,12.8,84
2026-09-25T19:00:00Z,gurez,Gurez (Dawar),34.63,74.83,47,4,5.5,192,474,6.4,63,0.2,4,0,7.8,81
2026-09-25T19:00:00Z,tangdhar,Tangdhar,34.69,74.08,45,13.3,16.5,176,490,9.7,60,0.4,10,0,4.2,75
2026-09-25T20:00:00Z,srinagar,Srinagar,34.0837,74.7973,89,54.2,59.3,871,509,47.1,16,4.6,10,0,13.3,89
2026-09-25T20:00:00Z,anantnag,Anantnag,33.7311,75.1487,77,41.4,46.1,536,494,41.4,5,4,8,0,13.5,81
2026-09-25T20:00:00Z,baramulla,Baramulla,34.198,74.3636,79,43.5,48.9,265,489,22.6,42,1.9,12,0,14.6,67
2026-09-25T20:00:00Z,budgam,Budgam,33.9299,74.7857,89,54.2,59.3,359,481,47.1,16,4.6,10,0,12.1,86
2026-09-25T20:00:00Z,bandipora,Bandipora,34.4177,74.6431,62,22.7,26.4,227,485,24.3,49,5.1,8,0,12.7,61
2026-09-25T20:00:00Z,ganderbal,Ganderbal,34.2265,74.7748,62,22.7,26.4,317,487,24.3,49,5.1,8,0,13.9,61
2026-09-25T20:00:00Z,kulgam,Kulgam,33.6444,75.0192,77,41.4,46.1,224,462,41.4,5,4,8,0,14.6,68
2026-09-25T20:00:00Z,kupwara,Kupwara,34.5262,74.2546,77,45.5,50.2,234,511,23.2,47,3.1,11,0,11.8,69
2026-09-25T20:00:00Z,pulwama,Pulwama,33.8716,74.8988,89,54.2,59.3,503,492,47.1,16,4.6,10,0,9.7,88
2026-09-25T20:00:00Z,shopian,Shopian,33.7167,74.8333,68,35.6,38.6,242,461,27.1,22,0.7,8,0,10.5,64
2026-09-25T20:00:00Z,sopore,Sopore,34.287,74.467,77,45.5,50.2,394,499,23.2,47,3.1,11,0,14.1,67
2026-09-25T20:00:00Z,handwara,Handwara,34.4,74.28,77,45.5,50.2,205,504,23.2,47,3.1,11,0,12.7,70
2026-09-25T20:00:00Z,gulmarg,Gulmarg,34.0484,74.3805,79,43.5,48.9,199,460,22.6,42,1.9,12,0,6.7,89
2026-09-25T20:00:00Z,pahalgam,Pahalgam,34.0159,75.3151,63,22.9,25.6,314,488,18.9,20,2,6,0,9.9,63
2026-09-25T20:00:00Z,sonamarg,Sonamarg,34.305,75.293,44,2.6,3.8,194,453,4.9,35,0.2,4,0,6.5,85
2026-09-25T20:00:00Z,yusmarg,Yusmarg,33.83,74.66,89,54.2,59.3,238,461,47.1,16,4.6,10,0,9.1,72
2026-09-25T20:00:00Z,tangmarg,Tangmarg,34.045,74.429,79,43.5,48.9,199,460,22.6,42,1.9,12,0,11.1,72
2026-09-25T20:00:00Z,uri,Uri,34.079,74.05,78,37,42.3,258,510,17.2,59,3.1,12,0,13.6,87
2026-09-25T20:00:00Z,awantipora,Awantipora,33.92,75.01,63,22.9,25.6,536,485,18.9,20,2,6,0,15.3,71
2026-09-25T20:00:00Z,bijbehara,Bijbehara,33.793,75.105,77,41.4,46.1,608,497,41.4,5,4,8,0,13.6,70
2026-09-25T20:00:00Z,qazigund,Qazigund,33.64,75.15,77,41.4,46.1,285,479,41.4,5,4,8,0,13.1,80
2026-09-25T20:00:00Z,verinag,Verinag,33.55,75.254,77,41.4,46.1,240,484,41.4,5,4,8,0,10.8,80
2026-09-25T20:00:00Z,kokernag,Kokernag,33.59,75.32,77,41.4,46.1,240,484,41.4,5,4,8,0,10.4,79
2026-09-25T20:00:00Z,tral,Tral,33.935,75.11,63,22.9,25.6,408,488,18.9,20,2,6,0,14.6,61
2026-09-25T20:00:00Z,beerwah,Beerwah,33.995,74.71,89,54.2,59.3,255,467,47.1,16,4.6,10,0,13.4,63
2026-09-25T20:00:00Z,banihal,Banihal,33.438,75.197,77,41.4,46.1,244,482,41.4,5,4,8,0,12.5,84
2026-09-25T20:00:00Z,gurez,Gurez (Dawar),34.63,74.83,43,2.9,4.3,189,475,5.4,65,0.3,5,0,7.4,81
2026-09-25T20:00:00Z,tangdhar,Tangdhar,34.69,74.08,41,12,15.2,171,491,9.5,54,0.3,10,0,3.3,79
2026-09-25T21:00:00Z,srinagar,Srinagar,34.0837,74.7973,88,54,59,721,513,42.7,16,3.6,10,0,12.7,92
2026-09-25T21:00:00Z,anantnag,Anantnag,33.7311,75.1487,77,38.2,41.4,465,495,35.8,2,2.5,7,0,13.1,83
2026-09-25T21:00:00Z,baramulla,Baramulla,34.198,74.3636,79,42.3,47.7,237,488,20,51,2,13,0,14.2,68
2026-09-25T21:00:00Z,budgam,Budgam,33.9299,74.7857,88,54,59,324,481,42.7,16,3.6,10,0,11.5,88
2026-09-25T21:00:00Z,bandipora,Bandipora,34.4177,74.6431,62,21.2,25.1,215,488,21.3,45,4.2,7,0,12.4,61
