time,station_id,name,latitude,longitude,aqi,pm25,pm10,co,co2,no2,o3,so2,dust,uv,temp,hum
2026-09-12T19:00:00Z,srinagar,Srinagar,34.0837,74.7973,96,61.7,64.3,1073,520,50.3,19,4.4,6,0,18.6,81
2026-09-12T19:00:00Z,anantnag,Anantnag,33.7311,75.1487,93,68.2,71,685,505,49.9,8,1,7,0,17.1,91
2026-09-12T19:00:00Z,baramulla,Baramulla,34.198,74.3636,87,42.1,45.3,381,526,17,48,1.4,8,0,17.4,72
2026-09-12T19:00:00Z,budgam,Budgam,33.9299,74.7857,96,61.7,64.3,451,494,50.3,19,4.4,6,0,17.2,71
2026-09-12T19:00:00Z,bandipora,Bandipora,34.4177,74.6431,85,35.6,38.6,296,492,27.7,44,5.2,8,0,16.5,65
2026-09-12T19:00:00Z,ganderbal,Ganderbal,34.2265,74.7748,85,35.6,38.6,522,500,27.7,44,5.2,8,0,18.3,65
2026-09-12T19:00:00Z,kulgam,Kulgam,33.6444,75.0192,93,68.2,71,283,469,49.9,8,1,7,0,18,56
2026-09-12T19:00:00Z,kupwara,Kupwara,34.5262,74.2546,93,47.3,51.7,281,530,20.3,44,2.5,10,0,15.8,80
2026-09-12T19:00:00Z,pulwama,Pulwama,33.8716,74.8988,96,61.7,64.3,510,492,50.3,19,4.4,6,0,15,73
2026-09-12T19:00:00Z,shopian,Shopian,33.7167,74.8333,67,37.5,39.3,326,469,29.4,28,0.6,5,0,14.6,66
2026-09-12T19:00:00Z,sopore,Sopore,34.287,74.467,93,47.3,51.7,510,520,20.3,44,2.5,10,0,17,80
2026-09-12T19:00:00Z,handwara,Handwara,34.4,74.28,93,47.3,51.7,274,523,20.3,44,2.5,10,0,17,71
2026-09-12T19:00:00Z,gulmarg,Gulmarg,34.0484,74.3805,87,42.1,45.3,252,464,17,48,1.4,8,0,10.9,75
2026-09-12T19:00:00Z,pahalgam,Pahalgam,34.0159,75.3151,87,39.5,41.9,401,515,27,22,3.3,6,0,14,67
2026-09-12T19:00:00Z,sonamarg,Sonamarg,34.305,75.293,59,13.8,15.7,267,468,6.4,40,0.6,5,0,10.8,87
2026-09-12T19:00:00Z,yusmarg,Yusmarg,33.83,74.66,96,61.7,64.3,279,474,50.3,19,4.4,6,0,12.7,73
2026-09-12T19:00:00Z,tangmarg,Tangmarg,34.045,74.429,87,42.1,45.3,252,464,17,48,1.4,8,0,15.4,65
2026-09-12T19:00:00Z,uri,Uri,34.079,74.05,104,44.6,50.5,406,578,19.2,53,1.1,14,0,17.7,91
2026-09-12T19:00:00Z,awantipora,Awantipora,33.92,75.01,87,39.5,41.9,468,480,27,22,3.3,6,0,19,75
2026-09-12T19:00:00Z,bijbehara,Bijbehara,33.793,75.105,93,68.2,71,638,516,49.9,8,1,7,0,16.7,82
2026-09-12T19:00:00Z,qazigund,Qazigund,33.64,75.15,93,68.2,71,401,498,49.9,8,1,7,0,17.1,79
2026-09-12T19:00:00Z,verinag,Verinag,33.55,75.254,93,68.2,71,361,504,49.9,8,1,7,0,15.2,81
2026-09-12T19:00:00Z,kokernag,Kokernag,33.59,75.32,93,68.2,71,361,504,49.9,8,1,7,0,14.8,81
2026-09-12T19:00:00Z,tral,Tral,33.935,75.11,87,39.5,41.9,460,503,27,22,3.3,6,0,17.4,65
2026-09-12T19:00:00Z,beerwah,Beerwah,33.995,74.71,96,61.7,64.3,323,482,50.3,19,4.4,6,0,17.9,57
2026-09-12T19:00:00Z,banihal,Banihal,33.438,75.197,93,68.2,71,345,506,49.9,8,1,7,0,17.7,92
2026-09-12T19:00:00Z,gurez,Gurez (Dawar),34.63,74.83,55,12.5,15.3,248,485,9.1,46,0.4,8,0,11.3,88
2026-09-12T19:00:00Z,tangdhar,Tangdhar,34.69,74.08,56,10.1,10.8,198,523,13.8,16,0.5,2,0,8.6,65
2026-09-12T20:00:00Z,srinagar,Srinagar,34.0837,74.7973,98,61,63.3,918,522,43.7,13,3.5,5,0,18,85
2026-09-12T20:00:00Z,anantnag,Anantnag,33.7311,75.1487,97,69.8,72.9,635,504,48.5,4,1,6,0,17.1,87
2026-09-12T20:00:00Z,baramulla,Baramulla,34.198,74.3636,88,38.3,40.5,344,528,15.5,41,1,6,0,17.3,71
2026-09-12T20:00:00Z,budgam,Budgam,33.9299,74.7857,98,61,63.3,418,498,43.7,13,3.5,5,0,16.8,68
2026-09-12T20:00:00Z,bandipora,Bandipora,34.4177,74.6431,85,34.6,37.3,281,495,26.8,30,4.3,6,0,16,66
2026-09-12T20:00:00Z,ganderbal,Ganderbal,34.2265,74.7748,85,34.6,37.3,466,505,26.8,30,4.3,6,0,17.8,66
2026-09-12T20:00:00Z,kulgam,Kulgam,33.6444,75.0192,97,69.8,72.9,278,471,48.5,4,1,6,0,17.8,55
2026-09-12T20:00:00Z,kupwara,Kupwara,34.5262,74.2546,94,44,47,262,530,18.1,39,1.6,8,0,15.5,78
2026-09-12T20:00:00Z,pulwama,Pulwama,33.8716,74.8988,98,61,63.3,490,499,43.7,13,3.5,5,0,14.4,73
2026-09-12T20:00:00Z,shopian,Shopian,33.7167,74.8333,70,35.5,37.4,296,469,24.8,25,0.5,4,0,14.1,67
2026-09-12T20:00:00Z,sopore,Sopore,34.287,74.467,94,44,47,470,524,18.1,39,1.6,8,0,16.7,79
2026-09-12T20:00:00Z,handwara,Handwara,34.4,74.28,94,44,47,256,525,18.1,39,1.6,8,0,16.6,72
2026-09-12T20:00:00Z,gulmarg,Gulmarg,34.0484,74.3805,88,38.3,40.5,237,462,15.5,41,1,6,0,10,79
2026-09-12T20:00:00Z,pahalgam,Pahalgam,34.0159,75.3151,87,37.8,40.6,360,514,24.7,17,2.3,5,0,13.6,66
2026-09-12T20:00:00Z,sonamarg,Sonamarg,34.305,75.293,57,13.1,15.3,248,466,6.4,37,0.4,6,0,10.5,86
2026-09-12T20:00:00Z,yusmarg,Yusmarg,33.83,74.66,98,61,63.3,275,473,43.7,13,3.5,5,0,12.2,75
2026-09-12T20:00:00Z,tangmarg,Tangmarg,34.045,74.429,88,38.3,40.5,237,462,15.5,41,1,6,0,14.5,68
2026-09-12T20:00:00Z,uri,Uri,34.079,74.05,104,40.9,46.3,388,583,16.7,52,1.2,13,0,17.7,88
2026-09-12T20:00:00Z,awantipora,Awantipora,33.92,75.01,87,37.8,40.6,486,486,24.7,17,2.3,5,0,18.5,77
2026-09-12T20:00:00Z,bijbehara,Bijbehara,33.793,75.105,97,69.8,72.9,577,516,48.5,4,1,6,0,16.6,81
2026-09-12T20:00:00Z,qazigund,Qazigund,33.64,75.15,97,69.8,72.9,371,499,48.5,4,1,6,0,17.1,78
2026-09-12T20:00:00Z,verinag,Verinag,33.55,75.254,97,69.8,72.9,325,499,48.5,4,1,6,0,15.3,80
2026-09-12T20:00:00Z,kokernag,Kokernag,33.59,75.32,97,69.8,72.9,325,499,48.5,4,1,6,0,14.8,80
2026-09-12T20:00:00Z,tral,Tral,33.935,75.11,87,37.8,40.6,433,505,24.7,17,2.3,5,0,17,65
2026-09-12T20:00:00Z,beerwah,Beerwah,33.995,74.71,98,61,63.3,281,480,43.7,13,3.5,5,0,17.1,57
2026-09-12T20:00:00Z,banihal,Banihal,33.438,75.197,97,69.8,72.9,319,498,48.5,4,1,6,0,17.4,93
2026-09-12T20:00:00Z,gurez,Gurez (Dawar),34.63,74.83,54,9.4,11.1,247,484,9.5,41,0.2,6,0,10.8,88
2026-09-12T20:00:00Z,tangdhar,Tangdhar,34.69,74.08,56,9,9.7,186,523,14.1,13,0.4,2,0,8.1,66
